date,state,city,place_type,confirmed,deaths,is_last,estimated_population,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2021-05-06,SP,Lorena,city,3637,87,True,89125,3527207,4080.78541,0.0239
2021-05-06,SP,Lourdes,city,213,4,True,2300,3527256,9260.86957,0.0188
2021-05-06,SP,Louveira,city,2937,62,True,49993,3527306,5874.82248,0.0211
2021-05-06,SP,Lucélia,city,962,32,True,21886,3527405,4395.50398,0.0333
2021-05-06,SP,Lucianópolis,city,121,0,True,2403,3527504,5035.37245,0.0
2021-05-06,SP,Luís Antônio,city,1187,20,True,15292,3527603,7762.22862,0.0168
2021-05-06,SP,Luiziânia,city,176,9,True,5855,3527702,3005.9778,0.0511
2021-05-06,SP,Lupércio,city,184,1,True,4596,3527801,4003.48129,0.0054
2021-05-06,SP,Lutécia,city,161,4,True,2636,3527900,6107.739,0.0248
2021-05-06,SP,Macatuba,city,2406,42,True,17214,3528007,13976.99547,0.0175
2021-05-06,SP,Macaubal,city,400,7,True,8147,3528106,4909.78274,0.0175
2021-05-06,SP,Macedônia,city,273,11,True,3692,3528205,7394.3662,0.0403
2021-05-06,SP,Magda,city,165,5,True,3102,3528304,5319.14894,0.0303
2021-05-06,SP,Mairinque,city,2881,41,True,47441,3528403,6072.80622,0.0142
2021-05-06,SP,Mairiporã,city,5198,166,True,101937,3528502,5099.22795,0.0319
2021-05-06,SP,Manduri,city,514,12,True,9910,3528601,5186.68012,0.0233
2021-05-06,SP,Marabá Paulista,city,86,3,True,5948,3528700,1445.86416,0.0349
2021-05-06,SP,Maracaí,city,1144,21,True,14036,3528809,8150.47022,0.0184
2021-05-06,SP,Marapoama,city,296,9,True,3064,3528858,9660.57441,0.0304
2021-05-06,SP,Mariápolis,city,160,4,True,4091,3528908,3911.0242,0.025
2021-05-06,SP,Marília,city,19051,524,True,240590,3529005,7918.45048,0.0275
2021-05-06,SP,Marinópolis,city,151,3,True,2106,3529104,7169.9905,0.0199
2021-05-06,SP,Martinópolis,city,976,48,True,26628,3529203,3665.31471,0.0492
2021-05-06,SP,Matão,city,3293,105,True,83626,3529302,3937.77055,0.0319
2021-05-06,SP,Mauá,city,20473,1189,True,477552,3529401,4287.0724,0.0581
2021-05-06,SP,Mendonça,city,628,22,True,5565,3529500,11284.81581,0.035
2021-05-06,SP,Meridiano,city,263,23,True,3824,3529609,6877.61506,0.0875
2021-05-06,SP,Mesópolis,city,114,2,True,1905,3529658,5984.25197,0.0175
2021-05-06,SP,Miguelópolis,city,866,58,True,22355,3529708,3873.85372,0.067
2021-05-06,SP,Mineiros do Tietê,city,1005,20,True,12966,3529807,7751.04118,0.0199
2021-05-06,SP,Miracatu,city,1482,50,True,19643,3529906,7544.6724,0.0337
2021-05-06,SP,Mira Estrela,city,292,9,True,3106,3530003,9401.15905,0.0308
2021-05-06,SP,Mirandópolis,city,1562,70,True,29706,3530102,5258.197,0.0448
2021-05-06,SP,Mirante do Paranapanema,city,572,19,True,18338,3530201,3119.20602,0.0332
2021-05-06,SP,Mirassol,city,6182,168,True,60303,3530300,10251.56294,0.0272
2021-05-06,SP,Mirassolândia,city,336,11,True,4919,3530409,6830.65664,0.0327
2021-05-06,SP,Mococa,city,4581,147,True,68980,3530508,6641.05538,0.0321
2021-05-06,SP,Mogi das Cruzes,city,22851,1082,True,450785,3530607,5069.15714,0.0474
2021-05-06,SP,Mogi Guaçu,city,11774,338,True,153033,3530706,7693.7654,0.0287
2021-05-06,SP,Mogi Mirim,city,7878,239,True,93650,3530805,8412.17298,0.0303
2021-05-06,SP,Mombuca,city,224,2,True,3508,3530904,6385.40479,0.0089
2021-05-06,SP,Monções,city,173,5,True,2267,3531001,7631.2307,0.0289
2021-05-06,SP,Mongaguá,city,1324,60,True,57648,3531100,2296.6972,0.0453
2021-05-06,SP,Monte Alegre do Sul,city,361,7,True,8111,3531209,4450.7459,0.0194
2021-05-06,SP,Monte Alto,city,3376,105,True,50772,3531308,6649.33428,0.0311
2021-05-06,SP,Monte Aprazível,city,1787,56,True,25373,3531407,7042.91964,0.0313
2021-05-06,SP,Monte Azul Paulista,city,1334,12,True,18968,3531506,7032.89751,0.009
2021-05-06,SP,Monte Castelo,city,430,13,True,4166,3531605,10321.65146,0.0302
2021-05-06,SP,Monteiro Lobato,city,167,4,True,4696,3531704,3556.21806,0.024
2021-05-06,SP,Monte Mor,city,4073,84,True,60754,3531803,6704.08533,0.0206
2021-05-06,SP,Morro Agudo,city,3385,55,True,33288,3531902,10168.82961,0.0162
2021-05-06,SP,Morungaba,city,672,14,True,13781,3532009,4876.27893,0.0208
2021-05-06,SP,Motuca,city,266,7,True,4795,3532058,5547.44526,0.0263
2021-05-06,SP,Murutinga do Sul,city,247,7,True,4506,3532108,5481.58012,0.0283
2021-05-06,SP,Nantes,city,137,5,True,3179,3532157,4309.5313,0.0365
2021-05-06,SP,Narandiba,city,619,15,True,4904,3532207,12622.3491,0.0242
2021-05-06,SP,Natividade da Serra,city,108,2,True,6642,3532306,1626.01626,0.0185
2021-05-06,SP,Nazaré Paulista,city,1122,28,True,18698,3532405,6000.64178,0.025
2021-05-06,SP,Neves Paulista,city,910,32,True,8923,3532504,10198.36378,0.0352
2021-05-06,SP,Nhandeara,city,842,34,True,11527,3532603,7304.58923,0.0404
2021-05-06,SP,Nipoã,city,344,10,True,5298,3532702,6493.01623,0.0291
2021-05-06,SP,Nova Aliança,city,630,17,True,7068,3532801,8913.41256,0.027
2021-05-06,SP,Nova Campina,city,495,16,True,9860,3532827,5020.28398,0.0323
2021-05-06,SP,Nova Canaã Paulista,city,155,3,True,1852,3532843,8369.33045,0.0194
2021-05-06,SP,Nova Castilho,city,51,3,True,1278,3532868,3990.61033,0.0588
2021-05-06,SP,Nova Europa,city,607,21,True,11355,3532900,5345.6627,0.0346
2021-05-06,SP,Nova Granada,city,2224,52,True,21689,3533007,10254.04583,0.0234
2021-05-06,SP,Nova Guataporanga,city,165,2,True,2325,3533106,7096.77419,0.0121
2021-05-06,SP,Nova Independência,city,322,4,True,4053,3533205,7944.7323,0.0124
2021-05-06,SP,Novais,city,229,9,True,5945,3533254,3851.97645,0.0393
2021-05-06,SP,Nova Luzitânia,city,254,8,True,4160,3533304,6105.76923,0.0315
2021-05-06,SP,Nova Odessa,city,4549,126,True,60956,3533403,7462.76002,0.0277
2021-05-06,SP,Novo Horizonte,city,3511,109,True,41414,3533502,8477.80944,0.031
2021-05-06,SP,Nuporanga,city,293,4,True,7478,3533601,3918.15994,0.0137
2021-05-06,SP,Ocauçu,city,271,3,True,4291,3533700,6315.54416,0.0111
2021-05-06,SP,Óleo,city,58,1,True,2471,3533809,2347.22784,0.0172
2021-05-06,SP,Olímpia,city,7026,182,True,55130,3533908,12744.42227,0.0259
2021-05-06,SP,Onda Verde,city,636,21,True,4422,3534005,14382.63229,0.033
2021-05-06,SP,Oriente,city,219,14,True,6542,3534104,3347.60012,0.0639
2021-05-06,SP,Orindiúva,city,951,13,True,7194,3534203,13219.34946,0.0137
2021-05-06,SP,Orlândia,city,3146,95,True,44360,3534302,7091.97475,0.0302
2021-05-06,SP,Osasco,city,33034,1842,True,699944,3534401,4719.52042,0.0558
2021-05-06,SP,Oscar Bressane,city,223,6,True,2603,3534500,8567.03803,0.0269
2021-05-06,SP,Osvaldo Cruz,city,2040,69,True,33000,3534609,6181.81818,0.0338
2021-05-06,SP,Ourinhos,city,9276,226,True,114352,3534708,8111.79516,0.0244
2021-05-06,SP,Ouroeste,city,858,19,True,10539,3534757,8141.18987,0.0221
2021-05-06,SP,Ouro Verde,city,361,10,True,8620,3534807,4187.93503,0.0277
2021-05-06,SP,Pacaembu,city,935,20,True,14263,3534906,6555.42312,0.0214
2021-05-06,SP,Palestina,city,528,21,True,13123,3535002,4023.47024,0.0398
2021-05-06,SP,Palmares Paulista,city,994,30,True,13486,3535101,7370.60655,0.0302
2021-05-06,SP,Palmeira d'Oeste,city,519,12,True,9227,3535200,5624.79679,0.0231
2021-05-06,SP,Palmital,city,1761,28,True,22272,3535309,7906.78879,0.0159
2021-05-06,SP,Panorama,city,916,27,True,15862,3535408,5774.80772,0.0295
2021-05-06,SP,Paraguaçu Paulista,city,2528,63,True,45945,3535507,5502.23093,0.0249
2021-05-06,SP,Paraibuna,city,945,27,True,18263,3535606,5174.39632,0.0286
2021-05-06,SP,Paraíso,city,323,13,True,6496,3535705,4972.29064,0.0402
2021-05-06,SP,Paranapanema,city,1092,49,True,20395,3535804,5354.25349,0.0449
2021-05-06,SP,Paranapuã,city,325,15,True,4095,3535903,7936.50794,0.0462
2021-05-06,SP,Parapuã,city,764,22,True,10949,3536000,6977.80619,0.0288
2021-05-06,SP,Pardinho,city,467,8,True,6508,3536109,7175.78365,0.0171
2021-05-06,SP,Pariquera-Açu,city,1845,47,True,19723,3536208,9354.56067,0.0255
2021-05-06,SP,Parisi,city,315,15,True,2169,3536257,14522.82158,0.0476
2021-05-06,SP,Patrocínio Paulista,city,624,20,True,14807,3536307,4214.223,0.0321
2021-05-06,SP,Paulicéia,city,309,5,True,7454,3536406,4145.42528,0.0162
2021-05-06,SP,Paulínia,city,11545,199,True,112003,3536505,10307.75961,0.0172
2021-05-06,SP,Paulistânia,city,88,4,True,1834,3536570,4798.25518,0.0455
2021-05-06,SP,Paulo de Faria,city,489,15,True,8959,3536604,5458.19846,0.0307
2021-05-06,SP,Pederneiras,city,3231,70,True,47111,3536703,6858.27089,0.0217
2021-05-06,SP,Pedra Bela,city,164,3,True,6110,3536802,2684.12439,0.0183
2021-05-06,SP,Pedranópolis,city,176,5,True,2481,3536901,7093.91374,0.0284
2021-05-06,SP,Pedregulho,city,247,10,True,16811,3537008,1469.27607,0.0405
2021-05-06,SP,Pedreira,city,2668,42,True,48463,3537107,5505.23079,0.0157
2021-05-06,SP,Pedrinhas Paulista,city,236,3,True,3101,3537156,7610.44824,0.0127
2021-05-06,SP,Pedro de Toledo,city,276,13,True,11421,3537206,2416.601,0.0471
2021-05-06,SP,Penápolis,city,4632,167,True,63757,3537305,7265.08462,0.0361
2021-05-06,SP,Pereira Barreto,city,1366,39,True,25677,3537404,5319.93613,0.0286
2021-05-06,SP,Pereiras,city,708,12,True,8773,3537503,8070.21543,0.0169
2021-05-06,SP,Peruíbe,city,5055,151,True,69001,3537602,7325.98078,0.0299
2021-05-06,SP,Piacatu,city,541,7,True,6038,3537701,8959.9205,0.0129
2021-05-06,SP,Piedade,city,3435,104,True,55542,3537800,6184.50902,0.0303
2021-05-06,SP,Pilar do Sul,city,1740,51,True,29402,3537909,5917.96476,0.0293
2021-05-06,SP,Pindamonhangaba,city,8761,198,True,170132,3538006,5149.53095,0.0226
2021-05-06,SP,Pindorama,city,880,36,True,17216,3538105,5111.52416,0.0409
2021-05-06,SP,Pinhalzinho,city,546,4,True,15388,3538204,3548.21939,0.0073
2021-05-06,SP,Piquerobi,city,151,2,True,3699,3538303,4082.18437,0.0132
2021-05-06,SP,Piquete,city,285,11,True,13575,3538501,2099.44751,0.0386
2021-05-06,SP,Piracaia,city,2402,22,True,27462,3538600,8746.63171,0.0092
2021-05-06,SP,Piracicaba,city,43596,871,True,407252,3538709,10704.9198,0.02
2021-05-06,SP,Piraju,city,1190,42,True,29869,3538808,3984.06375,0.0353
2021-05-06,SP,Pirajuí,city,1587,42,True,25719,3538907,6170.5354,0.0265
2021-05-06,SP,Pirangi,city,1239,50,True,11471,3539004,10801.15073,0.0404
2021-05-06,SP,Pirapora do Bom Jesus,city,1324,14,True,19178,3539103,6903.74387,0.0106
2021-05-06,SP,Pirapozinho,city,1803,44,True,27754,3539202,6496.36088,0.0244
2021-05-06,SP,Pirassununga,city,6875,176,True,76877,3539301,8942.85677,0.0256
2021-05-06,SP,Piratininga,city,614,17,True,13765,3539400,4460.58845,0.0277
2021-05-06,SP,Pitangueiras,city,3578,107,True,40080,3539509,8927.14571,0.0299
2021-05-06,SP,Planalto,city,439,7,True,5304,3539608,8276.77225,0.0159
2021-05-06,SP,Platina,city,180,6,True,3578,3539707,5030.74343,0.0333
2021-05-06,SP,Poá,city,5862,274,True,118349,3539806,4953.14705,0.0467
2021-05-06,SP,Poloni,city,400,9,True,6113,3539905,6543.43203,0.0225
2021-05-06,SP,Pompéia,city,617,13,True,22172,3540002,2782.7891,0.0211
2021-05-06,SP,Pongaí,city,195,7,True,3400,3540101,5735.29412,0.0359
2021-05-06,SP,Pontal,city,4202,127,True,50852,3540200,8263.19515,0.0302
2021-05-06,SP,Pontalinda,city,135,9,True,4674,3540259,2888.31836,0.0667
2021-05-06,SP,Pontes Gestal,city,263,8,True,2577,3540309,10205.6655,0.0304
2021-05-06,SP,Populina,city,130,4,True,4152,3540408,3131.02119,0.0308
2021-05-06,SP,Porangaba,city,527,11,True,10067,3540507,5234.926,0.0209
2021-05-06,SP,Porto Feliz,city,5493,77,True,53402,3540606,10286.13161,0.014
2021-05-06,SP,Porto Ferreira,city,3877,98,True,56504,3540705,6861.46114,0.0253
2021-05-06,SP,Potim,city,1355,28,True,25130,3540754,5391.9618,0.0207
2021-05-06,SP,Potirendaba,city,1850,48,True,17516,3540804,10561.77209,0.0259
2021-05-06,SP,Pracinha,city,167,1,True,4212,3540853,3964.8623,0.006
2021-05-06,SP,Pradópolis,city,1320,26,True,21873,3540903,6034.83747,0.0197
2021-05-06,SP,Praia Grande,city,15617,511,True,330845,3541000,4720.33732,0.0327
2021-05-06,SP,Pratânia,city,509,7,True,5317,3541059,9573.06752,0.0138
2021-05-06,SP,Presidente Alves,city,219,6,True,4080,3541109,5367.64706,0.0274
2021-05-06,SP,Presidente Bernardes,city,802,28,True,13023,3541208,6158.33525,0.0349
2021-05-06,SP,Presidente Epitácio,city,1930,69,True,44389,3541307,4347.92404,0.0358
2021-05-06,SP,Presidente Prudente,city,19693,575,True,230371,3541406,8548.385,0.0292
2021-05-06,SP,Presidente Venceslau,city,2015,69,True,39583,3541505,5090.56918,0.0342
2021-05-06,SP,Promissão,city,4186,67,True,40828,3541604,10252.76771,0.016
2021-05-06,SP,Quadra,city,119,5,True,3854,3541653,3087.70109,0.042
2021-05-06,SP,Quatá,city,882,13,True,14210,3541703,6206.89655,0.0147
2021-05-06,SP,Queiroz,city,154,3,True,3460,3541802,4450.86705,0.0195
2021-05-06,SP,Queluz,city,772,6,True,13606,3541901,5673.96737,0.0078
2021-05-06,SP,Quintana,city,338,8,True,6688,3542008,5053.82775,0.0237
2021-05-06,SP,Rafard,city,643,5,True,9101,3542107,7065.15767,0.0078
2021-05-06,SP,Rancharia,city,2450,51,True,29726,3542206,8241.94308,0.0208
2021-05-06,SP,Redenção da Serra,city,80,1,True,3839,3542305,2083.87601,0.0125
2021-05-06,SP,Regente Feijó,city,485,37,True,20394,3542404,2378.15044,0.0763
2021-05-06,SP,Reginópolis,city,270,11,True,9837,3542503,2744.73925,0.0407
2021-05-06,SP,Registro,city,4958,148,True,56393,3542602,8791.87133,0.0299
2021-05-06,SP,Restinga,city,290,5,True,7679,3542701,3776.5334,0.0172
2021-05-06,SP,Ribeira,city,263,3,True,3330,3542800,7897.8979,0.0114
2021-05-06,SP,Ribeirão Bonito,city,641,18,True,13299,3542909,4819.91127,0.0281
2021-05-06,SP,Ribeirão Branco,city,1187,31,True,16211,3543006,7322.18864,0.0261
2021-05-06,SP,Ribeirão Corrente,city,167,2,True,4752,3543105,3514.30976,0.012
2021-05-06,SP,Ribeirão dos Índios,city,64,5,True,2224,3543238,2877.69784,0.0781
2021-05-06,SP,Ribeirão do Sul,city,433,4,True,4539,3543204,9539.54616,0.0092
2021-05-06,SP,Ribeirão Grande,city,288,8,True,7679,3543253,3750.48834,0.0278
2021-05-06,SP,Ribeirão Pires,city,6722,241,True,124159,3543303,5414.02556,0.0359
2021-05-06,SP,Ribeirão Preto,city,54289,1916,True,711825,3543402,7626.7341,0.0353
2021-05-06,SP,Rifaina,city,304,6,True,3640,3543600,8351.64835,0.0197
2021-05-06,SP,Rincão,city,324,21,True,10812,3543709,2996.67037,0.0648
2021-05-06,SP,Rinópolis,city,258,6,True,9961,3543808,2590.1014,0.0233
2021-05-06,SP,Rio Claro,city,9438,389,True,208008,3543907,4537.32549,0.0412
2021-05-06,SP,Rio das Pedras,city,2109,63,True,35738,3544004,5901.28155,0.0299
2021-05-06,SP,Rio Grande da Serra,city,1776,61,True,51436,3544103,3452.83459,0.0343
2021-05-06,SP,Riolândia,city,1053,16,True,12689,3544202,8298.52628,0.0152
2021-05-06,SP,Riversul,city,372,21,True,5443,3543501,6834.46629,0.0565
2021-05-06,SP,Rosana,city,962,21,True,16281,3544251,5908.72797,0.0218
2021-05-06,SP,Roseira,city,1075,19,True,10801,3544301,9952.78215,0.0177
2021-05-06,SP,Rubiácea,city,88,4,True,3162,3544400,2783.0487,0.0455
2021-05-06,SP,Rubinéia,city,265,5,True,3170,3544509,8359.62145,0.0189
2021-05-06,SP,Sabino,city,258,22,True,5614,3544608,4595.65372,0.0853
2021-05-06,SP,Sagres,city,110,0,True,2430,3544707,4526.74897,0.0
2021-05-06,SP,Sales,city,296,19,True,6407,3544806,4619.94693,0.0642
2021-05-06,SP,Sales Oliveira,city,1339,18,True,11998,3544905,11160.19337,0.0134
2021-05-06,SP,Salesópolis,city,433,34,True,17252,3545001,2509.85393,0.0785
2021-05-06,SP,Salmourão,city,254,18,True,5337,3545100,4759.22803,0.0709
2021-05-06,SP,Saltinho,city,519,9,True,8393,3545159,6183.72453,0.0173
2021-05-06,SP,Salto,city,7558,234,True,119736,3545209,6312.22022,0.031
2021-05-06,SP,Salto de Pirapora,city,2552,120,True,45860,3545308,5564.76232,0.047
2021-05-06,SP,Salto Grande,city,586,6,True,9364,3545407,6258.0094,0.0102
2021-05-06,SP,Sandovalina,city,183,7,True,4354,3545506,4203.03169,0.0383
2021-05-06,SP,Santa Adélia,city,1029,37,True,15561,3545605,6612.68556,0.036
2021-05-06,SP,Santa Albertina,city,541,17,True,6022,3545704,8983.72634,0.0314
2021-05-06,SP,Santa Bárbara d'Oeste,city,14683,487,True,194390,3545803,7553.37209,0.0332
2021-05-06,SP,Santa Branca,city,688,19,True,14857,3546009,4630.81376,0.0276
2021-05-06,SP,Santa Clara d'Oeste,city,155,12,True,2113,3546108,7335.54188,0.0774
2021-05-06,SP,Santa Cruz da Conceição,city,453,8,True,4544,3546207,9969.19014,0.0177
2021-05-06,SP,Santa Cruz da Esperança,city,142,3,True,2153,3546256,6595.44821,0.0211
2021-05-06,SP,Santa Cruz das Palmeiras,city,2834,76,True,34737,3546306,8158.44776,0.0268
2021-05-06,SP,Santa Cruz do Rio Pardo,city,3069,60,True,47943,3546405,6401.35161,0.0196
2021-05-06,SP,Santa Ernestina,city,378,9,True,5588,3546504,6764.49535,0.0238
2021-05-06,SP,Santa Fé do Sul,city,2901,74,True,32563,3546603,8908.88432,0.0255
2021-05-06,SP,Santa Gertrudes,city,2555,43,True,27381,3546702,9331.28812,0.0168
2021-05-06,SP,Santa Isabel,city,4738,197,True,57966,3546801,8173.75703,0.0416
2021-05-06,SP,Santa Lúcia,city,518,11,True,8854,3546900,5850.46307,0.0212
2021-05-06,SP,Santa Maria da Serra,city,368,3,True,6236,3547007,5901.21873,0.0082
2021-05-06,SP,Santa Mercedes,city,125,4,True,2943,3547106,4247.36663,0.032
2021-05-06,SP,Santana da Ponte Pensa,city,38,2,True,1467,3547205,2590.32038,0.0526
2021-05-06,SP,Santana de Parnaíba,city,10630,265,True,142301,3547304,7470.08103,0.0249
2021-05-06,SP,Santa Rita d'Oeste,city,173,7,True,2487,3547403,6956.17209,0.0405
2021-05-06,SP,Santa Rita do Passa Quatro,city,1116,24,True,27600,3547502,4043.47826,0.0215
2021-05-06,SP,Santa Rosa de Viterbo,city,1548,28,True,26753,3547601,5786.26696,0.0181
2021-05-06,SP,Santa Salete,city,157,4,True,1552,3547650,10115.97938,0.0255
2021-05-06,SP,Santo Anastácio,city,1123,23,True,20866,3547700,5381.96109,0.0205
2021-05-06,SP,Santo André,city,49843,2136,True,721368,3547809,6909.51082,0.0429
2021-05-06,SP,Santo Antônio da Alegria,city,407,12,True,6977,3547908,5833.45277,0.0295
2021-05-06,SP,Santo Antônio de Posse,city,1958,26,True,23529,3548005,8321.64563,0.0133
2021-05-06,SP,Santo Antônio do Aracanguá,city,482,21,True,8481,3548054,5683.29206,0.0436
2021-05-06,SP,Santo Antônio do Jardim,city,364,15,True,5940,3548104,6127.94613,0.0412
2021-05-06,SP,Santo Antônio do Pinhal,city,399,5,True,6827,3548203,5844.44119,0.0125
2021-05-06,SP,Santo Expedito,city,144,3,True,3135,3548302,4593.30144,0.0208
2021-05-06,SP,Santópolis do Aguapeí,city,382,12,True,4817,3548401,7930.24704,0.0314
2021-05-06,SP,Santos,city,48798,1547,True,433656,3548500,11252.69799,0.0317
2021-05-06,SP,São Bento do Sapucaí,city,458,5,True,10893,3548609,4204.53502,0.0109
2021-05-06,SP,São Bernardo do Campo,city,58385,2373,True,844483,3548708,6913.69749,0.0406
2021-05-06,SP,São Caetano do Sul,city,14619,693,True,161957,3548807,9026.46999,0.0474
2021-05-06,SP,São Carlos,city,17292,314,True,254484,3548906,6794.9262,0.0182
2021-05-06,SP,São Francisco,city,178,9,True,2817,3549003,6318.77884,0.0506
2021-05-06,SP,São João da Boa Vista,city,5891,179,True,91771,3549102,6419.23919,0.0304
2021-05-06,SP,São João das Duas Pontes,city,138,5,True,2561,3549201,5388.52011,0.0362
2021-05-06,SP,São João de Iracema,city,93,5,True,1932,3549250,4813.6646,0.0538
2021-05-06,SP,São João do Pau d'Alho,city,105,0,True,2100,3549300,5000.0,0.0
2021-05-06,SP,São Joaquim da Barra,city,3912,79,True,52319,3549409,7477.20713,0.0202
2021-05-06,SP,São José da Bela Vista,city,180,8,True,8960,3549508,2008.92857,0.0444
2021-05-06,SP,São José do Barreiro,city,208,4,True,4144,3549607,5019.30502,0.0192
2021-05-06,SP,São José do Rio Pardo,city,1527,62,True,55124,3549706,2770.11828,0.0406
2021-05-06,SP,São José do Rio Preto,city,66587,1964,True,464983,3549805,14320.30848,0.0295
2021-05-06,SP,São José dos Campos,city,64156,1257,True,729737,3549904,8791.66056,0.0196
2021-05-06,SP,São Lourenço da Serra,city,576,27,True,15978,3549953,3604.95682,0.0469
2021-05-06,SP,São Luiz do Paraitinga,city,37,10,True,10690,3550001,346.11787,0.2703
2021-05-06,SP,São Manuel,city,3132,87,True,41123,3550100,7616.17586,0.0278
2021-05-06,SP,São Miguel Arcanjo,city,1221,44,True,33002,3550209,3699.77577,0.036
2021-05-06,SP,São Paulo,city,730546,27988,True,12325232,3550308,5927.23934,0.0383
2021-05-06,SP,São Pedro,city,3315,50,True,35980,3550407,9213.45192,0.0151
2021-05-06,SP,São Pedro do Turvo,city,486,6,True,7696,3550506,6314.96881,0.0123
2021-05-06,SP,São Roque,city,4626,51,True,92060,3550605,5024.98371,0.011
2021-05-06,SP,São Sebastião,city,6236,127,True,90328,3550704,6903.72863,0.0204
2021-05-06,SP,São Sebastião da Grama,city,662,23,True,12159,3550803,5444.52669,0.0347
2021-05-06,SP,São Simão,city,677,17,True,15385,3550902,4400.38999,0.0251
2021-05-06,SP,São Vicente,city,14635,832,True,368355,3551009,3973.06946,0.0569
2021-05-06,SP,Sarapuí,city,309,3,True,10390,3551108,2974.01347,0.0097
2021-05-06,SP,Sarutaiá,city,101,6,True,3630,3551207,2782.36915,0.0594
2021-05-06,SP,Sebastianópolis do Sul,city,115,6,True,3554,3551306,3235.79066,0.0522
2021-05-06,SP,Serra Azul,city,1001,11,True,14981,3551405,6681.79694,0.011
2021-05-06,SP,Serrana,city,3738,81,True,45644,3551504,8189.4663,0.0217
2021-05-06,SP,Serra Negra,city,1807,35,True,29452,3551603,6135.40676,0.0194
